TaskNum,Block,Scen,altern,Option1,Option2,Option3,Option4,Choice,Scale,PersonID,TRT,TSugar,price,Gene,FullFlav,cset,opt
3,1,3,2,0,1,0,0,0,10,224206,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,10,224206,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,10,224206,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,1,10,224206,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,10,224206,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,10,224206,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,10,224206,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,1,10,224206,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,0,10,224206,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,10,224206,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,10,224206,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,1,10,224206,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,10,224206,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,10,224206,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,10,224206,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,0,7,224207,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,1,7,224207,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,7,224207,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,7,224207,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,7,224207,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,1,7,224207,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,7,224207,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,7,224207,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,7,224207,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,1,7,224207,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,7,224207,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,7,224207,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,1,7,224207,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,0,7,224207,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,7,224207,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,0,7,224207,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,7,224207,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,1,7,224207,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,7,224207,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,1,6,224208,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,0,6,224208,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,6,224208,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,6,224208,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,10,224208,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,10,224208,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,0,10,224208,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,1,10,224208,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,10,224208,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,10,224208,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,10,224208,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,10,224208,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,0,9,224208,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,9,224208,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,9,224208,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,1,9,224208,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,0,10,224208,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,0,10,224208,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,10,224208,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,1,10,224208,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,0,10,224208,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,10,224208,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,10,224208,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,1,10,224208,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,0,7,224209,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,0,7,224209,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,1,7,224209,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,7,224209,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,8,224209,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,8,224209,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,1,8,224209,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,8,224209,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,0,7,224209,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,7,224209,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,1,7,224209,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,7,224209,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,0,8,224209,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,1,8,224209,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,8,224209,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,8,224209,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,0,8,224209,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,1,8,224209,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,8,224209,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,8,224209,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,0,9,224209,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,1,9,224209,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,9,224209,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,9,224209,4,0,0,0,0,4,1
7,2,1,1,1,0,0,0,1,5,224210,4,25,2.49,0,0,4,0
7,2,1,2,0,1,0,0,0,5,224210,4,12,2.49,0,0,4,0
7,2,1,3,0,0,1,0,0,5,224210,4,12,3.49,1,1,4,0
7,2,1,4,0,0,0,1,0,5,224210,4,0,0,0,0,4,1
8,2,2,1,1,0,0,0,0,6,224210,4,25,3.49,1,1,4,0
8,2,2,2,0,1,0,0,1,6,224210,4,12,2.49,1,0,4,0
8,2,2,3,0,0,1,0,0,6,224210,4,25,2.99,0,1,4,0
8,2,2,4,0,0,0,1,0,6,224210,4,0,0,0,0,4,1
9,2,3,1,1,0,0,0,1,6,224210,4,25,2.99,1,0,4,0
9,2,3,2,0,1,0,0,0,6,224210,4,25,2.99,0,1,4,0
9,2,3,3,0,0,1,0,0,6,224210,4,25,3.49,0,1,4,0
9,2,3,4,0,0,0,1,0,6,224210,4,0,0,0,0,4,1
10,2,4,1,1,0,0,0,1,7,224210,4,12,2.49,0,1,4,0
10,2,4,2,0,1,0,0,0,7,224210,4,12,2.99,1,0,4,0
10,2,4,3,0,0,1,0,0,7,224210,4,12,3.49,0,1,4,0
10,2,4,4,0,0,0,1,0,7,224210,4,0,0,0,0,4,1
11,2,5,1,1,0,0,0,1,6,224210,4,12,2.49,0,0,4,0
11,2,5,2,0,1,0,0,0,6,224210,4,12,3.49,0,0,4,0
11,2,5,3,0,0,1,0,0,6,224210,4,25,2.49,1,0,4,0
11,2,5,4,0,0,0,1,0,6,224210,4,0,0,0,0,4,1
12,2,6,1,1,0,0,0,0,7,224210,4,12,2.49,1,1,4,0
12,2,6,2,0,1,0,0,1,7,224210,4,12,2.49,0,1,4,0
12,2,6,3,0,0,1,0,0,7,224210,4,25,3.49,1,0,4,0
12,2,6,4,0,0,0,1,0,7,224210,4,0,0,0,0,4,1
7,2,1,1,1,0,0,0,1,10,224211,4,25,2.49,0,0,4,0
7,2,1,2,0,1,0,0,0,10,224211,4,12,2.49,0,0,4,0
7,2,1,3,0,0,1,0,0,10,224211,4,12,3.49,1,1,4,0
7,2,1,4,0,0,0,1,0,10,224211,4,0,0,0,0,4,1
8,2,2,1,1,0,0,0,0,7,224211,4,25,3.49,1,1,4,0
8,2,2,2,0,1,0,0,0,7,224211,4,12,2.49,1,0,4,0
8,2,2,3,0,0,1,0,1,7,224211,4,25,2.99,0,1,4,0
8,2,2,4,0,0,0,1,0,7,224211,4,0,0,0,0,4,1
9,2,3,1,1,0,0,0,1,10,224211,4,25,2.99,1,0,4,0
9,2,3,2,0,1,0,0,0,10,224211,4,25,2.99,0,1,4,0
9,2,3,3,0,0,1,0,0,10,224211,4,25,3.49,0,1,4,0
9,2,3,4,0,0,0,1,0,10,224211,4,0,0,0,0,4,1
10,2,4,1,1,0,0,0,1,10,224211,4,12,2.49,0,1,4,0
10,2,4,2,0,1,0,0,0,10,224211,4,12,2.99,1,0,4,0
10,2,4,3,0,0,1,0,0,10,224211,4,12,3.49,0,1,4,0
10,2,4,4,0,0,0,1,0,10,224211,4,0,0,0,0,4,1
11,2,5,1,1,0,0,0,1,10,224211,4,12,2.49,0,0,4,0
11,2,5,2,0,1,0,0,0,10,224211,4,12,3.49,0,0,4,0
11,2,5,3,0,0,1,0,0,10,224211,4,25,2.49,1,0,4,0
11,2,5,4,0,0,0,1,0,10,224211,4,0,0,0,0,4,1
12,2,6,1,1,0,0,0,0,10,224211,4,12,2.49,1,1,4,0
12,2,6,2,0,1,0,0,1,10,224211,4,12,2.49,0,1,4,0
12,2,6,3,0,0,1,0,0,10,224211,4,25,3.49,1,0,4,0
12,2,6,4,0,0,0,1,0,10,224211,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,0,10,224212,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,1,10,224212,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,10,224212,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,10,224212,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,10,224212,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,1,10,224212,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,10,224212,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,10,224212,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,10,224212,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,1,10,224212,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,10,224212,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,10,224212,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,0,10,224212,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,1,10,224212,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,10,224212,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,1,10,224212,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,10,224212,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,10,224212,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,10,224212,4,0,0,0,0,4,1
7,2,1,1,1,0,0,0,1,7,224213,4,25,2.49,0,0,4,0
7,2,1,2,0,1,0,0,0,7,224213,4,12,2.49,0,0,4,0
7,2,1,3,0,0,1,0,0,7,224213,4,12,3.49,1,1,4,0
7,2,1,4,0,0,0,1,0,7,224213,4,0,0,0,0,4,1
8,2,2,1,1,0,0,0,0,8,224213,4,25,3.49,1,1,4,0
8,2,2,2,0,1,0,0,1,8,224213,4,12,2.49,1,0,4,0
8,2,2,3,0,0,1,0,0,8,224213,4,25,2.99,0,1,4,0
8,2,2,4,0,0,0,1,0,8,224213,4,0,0,0,0,4,1
9,2,3,1,1,0,0,0,0,7,224213,4,25,2.99,1,0,4,0
9,2,3,2,0,1,0,0,1,7,224213,4,25,2.99,0,1,4,0
9,2,3,3,0,0,1,0,0,7,224213,4,25,3.49,0,1,4,0
9,2,3,4,0,0,0,1,0,7,224213,4,0,0,0,0,4,1
10,2,4,1,1,0,0,0,0,7,224213,4,12,2.49,0,1,4,0
10,2,4,2,0,1,0,0,0,7,224213,4,12,2.99,1,0,4,0
10,2,4,3,0,0,1,0,1,7,224213,4,12,3.49,0,1,4,0
10,2,4,4,0,0,0,1,0,7,224213,4,0,0,0,0,4,1
11,2,5,1,1,0,0,0,0,7,224213,4,12,2.49,0,0,4,0
11,2,5,2,0,1,0,0,1,7,224213,4,12,3.49,0,0,4,0
11,2,5,3,0,0,1,0,0,7,224213,4,25,2.49,1,0,4,0
11,2,5,4,0,0,0,1,0,7,224213,4,0,0,0,0,4,1
12,2,6,1,1,0,0,0,1,7,224213,4,12,2.49,1,1,4,0
12,2,6,2,0,1,0,0,0,7,224213,4,12,2.49,0,1,4,0
12,2,6,3,0,0,1,0,0,7,224213,4,25,3.49,1,0,4,0
12,2,6,4,0,0,0,1,0,7,224213,4,0,0,0,0,4,1
7,2,1,1,1,0,0,0,1,10,224214,4,25,2.49,0,0,4,0
7,2,1,2,0,1,0,0,0,10,224214,4,12,2.49,0,0,4,0
7,2,1,3,0,0,1,0,0,10,224214,4,12,3.49,1,1,4,0
7,2,1,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
8,2,2,1,1,0,0,0,0,10,224214,4,25,3.49,1,1,4,0
8,2,2,2,0,1,0,0,0,10,224214,4,12,2.49,1,0,4,0
8,2,2,3,0,0,1,0,1,10,224214,4,25,2.99,0,1,4,0
8,2,2,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
9,2,3,1,1,0,0,0,1,10,224214,4,25,2.99,1,0,4,0
9,2,3,2,0,1,0,0,0,10,224214,4,25,2.99,0,1,4,0
9,2,3,3,0,0,1,0,0,10,224214,4,25,3.49,0,1,4,0
9,2,3,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
10,2,4,1,1,0,0,0,1,10,224214,4,12,2.49,0,1,4,0
10,2,4,2,0,1,0,0,0,10,224214,4,12,2.99,1,0,4,0
10,2,4,3,0,0,1,0,0,10,224214,4,12,3.49,0,1,4,0
10,2,4,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
11,2,5,1,1,0,0,0,0,10,224214,4,12,2.49,0,0,4,0
11,2,5,2,0,1,0,0,0,10,224214,4,12,3.49,0,0,4,0
11,2,5,3,0,0,1,0,1,10,224214,4,25,2.49,1,0,4,0
11,2,5,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
12,2,6,1,1,0,0,0,1,10,224214,4,12,2.49,1,1,4,0
12,2,6,2,0,1,0,0,0,10,224214,4,12,2.49,0,1,4,0
12,2,6,3,0,0,1,0,0,10,224214,4,25,3.49,1,0,4,0
12,2,6,4,0,0,0,1,0,10,224214,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,0,8,224215,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,1,8,224215,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,8,224215,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,8,224215,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,9,224215,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,9,224215,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,1,9,224215,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,9,224215,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,8,224215,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,8,224215,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,8,224215,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,8,224215,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,0,8,224215,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,1,8,224215,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,8,224215,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,8,224215,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,0,8,224215,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,1,8,224215,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,8,224215,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,8,224215,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,0,8,224215,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,8,224215,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,1,8,224215,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,8,224215,4,0,0,0,0,4,1
13,3,1,1,1,0,0,0,1,8,224216,4,25,3.49,1,0,4,0
13,3,1,2,0,1,0,0,0,8,224216,4,25,2.99,1,1,4,0
13,3,1,3,0,0,1,0,0,8,224216,4,25,2.49,1,0,4,0
13,3,1,4,0,0,0,1,0,8,224216,4,0,0,0,0,4,1
14,3,2,1,1,0,0,0,0,8,224216,4,25,2.99,0,0,4,0
14,3,2,2,0,1,0,0,0,8,224216,4,12,3.49,1,0,4,0
14,3,2,3,0,0,1,0,1,8,224216,4,12,2.49,0,0,4,0
14,3,2,4,0,0,0,1,0,8,224216,4,0,0,0,0,4,1
15,3,3,1,1,0,0,0,0,8,224216,4,12,3.49,1,1,4,0
15,3,3,2,0,1,0,0,1,8,224216,4,25,2.49,1,1,4,0
15,3,3,3,0,0,1,0,0,8,224216,4,25,2.99,0,1,4,0
15,3,3,4,0,0,0,1,0,8,224216,4,0,0,0,0,4,1
16,3,4,1,1,0,0,0,0,9,224216,4,12,2.99,1,0,4,0
16,3,4,2,0,1,0,0,0,9,224216,4,12,3.49,0,1,4,0
16,3,4,3,0,0,1,0,1,9,224216,4,12,2.49,0,0,4,0
16,3,4,4,0,0,0,1,0,9,224216,4,0,0,0,0,4,1
17,3,5,1,1,0,0,0,1,7,224216,4,25,2.49,1,1,4,0
17,3,5,2,0,1,0,0,0,7,224216,4,25,3.49,0,0,4,0
17,3,5,3,0,0,1,0,0,7,224216,4,12,2.99,1,1,4,0
17,3,5,4,0,0,0,1,0,7,224216,4,0,0,0,0,4,1
18,3,6,1,1,0,0,0,0,8,224216,4,12,2.99,0,1,4,0
18,3,6,2,0,1,0,0,1,8,224216,4,25,2.49,0,0,4,0
18,3,6,3,0,0,1,0,0,8,224216,4,25,3.49,1,0,4,0
18,3,6,4,0,0,0,1,0,8,224216,4,0,0,0,0,4,1
13,3,1,1,1,0,0,0,0,10,224217,4,25,3.49,1,0,4,0
13,3,1,2,0,1,0,0,0,10,224217,4,25,2.99,1,1,4,0
13,3,1,3,0,0,1,0,0,10,224217,4,25,2.49,1,0,4,0
13,3,1,4,0,0,0,1,1,10,224217,4,0,0,0,0,4,1
14,3,2,1,1,0,0,0,0,7,224217,4,25,2.99,0,0,4,0
14,3,2,2,0,1,0,0,0,7,224217,4,12,3.49,1,0,4,0
14,3,2,3,0,0,1,0,0,7,224217,4,12,2.49,0,0,4,0
14,3,2,4,0,0,0,1,1,7,224217,4,0,0,0,0,4,1
15,3,3,1,1,0,0,0,0,10,224217,4,12,3.49,1,1,4,0
15,3,3,2,0,1,0,0,0,10,224217,4,25,2.49,1,1,4,0
15,3,3,3,0,0,1,0,1,10,224217,4,25,2.99,0,1,4,0
15,3,3,4,0,0,0,1,0,10,224217,4,0,0,0,0,4,1
16,3,4,1,1,0,0,0,0,10,224217,4,12,2.99,1,0,4,0
16,3,4,2,0,1,0,0,1,10,224217,4,12,3.49,0,1,4,0
16,3,4,3,0,0,1,0,0,10,224217,4,12,2.49,0,0,4,0
16,3,4,4,0,0,0,1,0,10,224217,4,0,0,0,0,4,1
17,3,5,1,1,0,0,0,0,9,224217,4,25,2.49,1,1,4,0
17,3,5,2,0,1,0,0,0,9,224217,4,25,3.49,0,0,4,0
17,3,5,3,0,0,1,0,0,9,224217,4,12,2.99,1,1,4,0
17,3,5,4,0,0,0,1,1,9,224217,4,0,0,0,0,4,1
18,3,6,1,1,0,0,0,1,10,224217,4,12,2.99,0,1,4,0
18,3,6,2,0,1,0,0,0,10,224217,4,25,2.49,0,0,4,0
18,3,6,3,0,0,1,0,0,10,224217,4,25,3.49,1,0,4,0
18,3,6,4,0,0,0,1,0,10,224217,4,0,0,0,0,4,1
7,2,1,1,1,0,0,0,0,8,224218,4,25,2.49,0,0,4,0
7,2,1,2,0,1,0,0,0,8,224218,4,12,2.49,0,0,4,0
7,2,1,3,0,0,1,0,1,8,224218,4,12,3.49,1,1,4,0
7,2,1,4,0,0,0,1,0,8,224218,4,0,0,0,0,4,1
8,2,2,1,1,0,0,0,0,7,224218,4,25,3.49,1,1,4,0
8,2,2,2,0,1,0,0,0,7,224218,4,12,2.49,1,0,4,0
8,2,2,3,0,0,1,0,1,7,224218,4,25,2.99,0,1,4,0
8,2,2,4,0,0,0,1,0,7,224218,4,0,0,0,0,4,1
9,2,3,1,1,0,0,0,0,7,224218,4,25,2.99,1,0,4,0
9,2,3,2,0,1,0,0,1,7,224218,4,25,2.99,0,1,4,0
9,2,3,3,0,0,1,0,0,7,224218,4,25,3.49,0,1,4,0
9,2,3,4,0,0,0,1,0,7,224218,4,0,0,0,0,4,1
10,2,4,1,1,0,0,0,0,7,224218,4,12,2.49,0,1,4,0
10,2,4,2,0,1,0,0,0,7,224218,4,12,2.99,1,0,4,0
10,2,4,3,0,0,1,0,1,7,224218,4,12,3.49,0,1,4,0
10,2,4,4,0,0,0,1,0,7,224218,4,0,0,0,0,4,1
11,2,5,1,1,0,0,0,0,8,224218,4,12,2.49,0,0,4,0
11,2,5,2,0,1,0,0,1,8,224218,4,12,3.49,0,0,4,0
11,2,5,3,0,0,1,0,0,8,224218,4,25,2.49,1,0,4,0
11,2,5,4,0,0,0,1,0,8,224218,4,0,0,0,0,4,1
12,2,6,1,1,0,0,0,1,9,224218,4,12,2.49,1,1,4,0
12,2,6,2,0,1,0,0,0,9,224218,4,12,2.49,0,1,4,0
12,2,6,3,0,0,1,0,0,9,224218,4,25,3.49,1,0,4,0
12,2,6,4,0,0,0,1,0,9,224218,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,0,10,224219,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,1,10,224219,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,10,224219,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,10,224219,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,0,10,224219,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,10,224219,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,0,10,224219,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,1,10,224219,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,10,224219,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,10,224219,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,10,224219,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,10,224219,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,0,10,224219,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,10,224219,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,10,224219,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,1,10,224219,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,0,10,224219,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,0,10,224219,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,10,224219,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,1,10,224219,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,0,10,224219,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,10,224219,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,10,224219,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,1,10,224219,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,1,5,224220,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,0,5,224220,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,5,224220,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,1,5,224220,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,5,224220,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,0,5,224220,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,5,224220,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,5,224220,4,25,2.49,1,0,4,0
3,1,3,3,0,0,1,0,0,5,224220,4,25,2.99,0,0,4,0
3,1,3,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
4,1,4,1,1,0,0,0,1,5,224220,4,12,2.49,1,0,4,0
4,1,4,2,0,1,0,0,0,5,224220,4,25,2.99,0,0,4,0
4,1,4,3,0,0,1,0,0,5,224220,4,12,3.49,0,0,4,0
4,1,4,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
5,1,5,1,1,0,0,0,1,5,224220,4,25,2.49,1,1,4,0
5,1,5,2,0,1,0,0,0,5,224220,4,12,3.49,1,1,4,0
5,1,5,3,0,0,1,0,0,5,224220,4,12,2.99,1,0,4,0
5,1,5,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
6,1,6,1,1,0,0,0,1,5,224220,4,12,3.49,1,0,4,0
6,1,6,2,0,1,0,0,0,5,224220,4,25,3.49,1,0,4,0
6,1,6,3,0,0,1,0,0,5,224220,4,25,2.49,1,1,4,0
6,1,6,4,0,0,0,1,0,5,224220,4,0,0,0,0,4,1
1,1,1,1,1,0,0,0,1,9,224221,4,25,3.49,0,1,4,0
1,1,1,2,0,1,0,0,0,9,224221,4,12,2.99,0,1,4,0
1,1,1,3,0,0,1,0,0,9,224221,4,25,2.49,0,1,4,0
1,1,1,4,0,0,0,1,0,9,224221,4,0,0,0,0,4,1
2,1,2,1,1,0,0,0,1,9,224221,4,12,3.49,0,0,4,0
2,1,2,2,0,1,0,0,0,9,224221,4,25,3.49,1,1,4,0
2,1,2,3,0,0,1,0,0,9,224221,4,12,2.49,1,1,4,0
2,1,2,4,0,0,0,1,0,9,224221,4,0,0,0,0,4,1
3,1,3,1,1,0,0,0,1,9,224221,4,25,2.99,0,1,4,0
3,1,3,2,0,1,0,0,0,9,224221,4,25,2.49,1,0,4,0
